user_id,partner_id,signup_days,age_group,kyc_status,uses_payments,uses_lending,uses_investing,uses_insurance,product_count,logins_30d,txn_count_30d,txn_volume_30d,support_tickets_30d,feature_clicks_30d,days_since_last_login,days_since_last_txn,recency,frequency,monetary,lifecycle_stage,churned,days_to_churn
U001172,PAY_CORP,128,25-34,failed,0,1,1,0,2,15,7,3993.31,3,94,0,85,85,7,3993.31,Active,0,642
U001173,WALLET_GO,450,18-24,pending,1,1,0,0,2,28,39,726.35,3,11,26,84,84,39,726.35,Champion,0,575
U001174,LEND_NOW,119,55+,verified,1,1,1,0,3,2,23,1448.17,3,15,15,55,55,23,1448.17,At-Risk,0,711
U001175,WALLET_GO,700,45-54,verified,1,1,1,0,3,30,39,1494.82,5,19,86,63,63,39,1494.82,Churned,0,491
U001176,LEND_NOW,471,35-44,pending,1,0,0,1,2,7,2,4920.51,1,31,7,117,117,2,4920.51,Active,0,405
U001177,LEND_NOW,125,35-44,verified,1,0,0,0,1,40,9,801.14,0,71,6,96,96,9,801.14,Active,0,207
U001178,PAY_CORP,691,25-34,verified,1,1,0,0,2,6,54,776.66,5,55,54,112,112,54,776.66,Dormant,0,694
U001179,PAY_CORP,425,55+,verified,1,0,0,0,1,42,44,6064.92,0,61,50,70,70,44,6064.92,Dormant,0,707
U001180,WALLET_GO,448,55+,verified,1,0,0,0,1,20,36,452.99,5,5,86,60,60,36,452.99,Churned,0,453
U001181,PAY_CORP,73,35-44,verified,0,1,0,0,1,44,7,442.76,0,106,35,56,56,7,442.76,Dormant,1,139
U001182,PAY_CORP,159,25-34,verified,1,1,1,0,3,35,34,5840.57,4,40,15,48,48,34,5840.57,Champion,0,718
U001183,PAY_CORP,587,18-24,verified,1,1,1,0,3,31,42,2229.63,5,27,24,68,68,42,2229.63,Champion,0,183
U001184,PAY_CORP,352,18-24,verified,1,0,0,1,2,8,47,259.94,2,83,36,43,43,47,259.94,Dormant,1,114
U001185,WALLET_GO,455,18-24,verified,1,0,0,1,2,26,55,4895.53,3,9,7,99,99,55,4895.53,Champion,0,279
U001186,LEND_NOW,711,35-44,verified,0,1,0,1,2,9,51,2517.48,5,90,38,52,52,51,2517.48,Dormant,0,237
U001187,INSURE_IT,325,45-54,verified,1,1,0,0,2,30,6,1406.64,4,49,77,84,84,6,1406.64,Churned,0,684
U001188,PAY_CORP,292,55+,verified,1,1,0,1,3,16,20,1675.87,4,13,27,93,93,20,1675.87,Champion,0,467
U001189,INVEST_X,583,18-24,pending,1,1,0,0,2,33,7,9042.96,3,91,65,58,58,7,9042.96,Churned,0,403
U001190,LEND_NOW,75,25-34,verified,1,0,0,1,2,13,9,654.84,2,56,13,97,97,9,654.84,Active,0,514
U001191,LEND_NOW,343,18-24,pending,1,0,1,0,2,36,59,1842.75,1,12,44,94,94,59,1842.75,Dormant,0,529
U001192,WALLET_GO,619,55+,verified,1,0,0,0,1,21,24,742.54,0,15,48,88,88,24,742.54,Dormant,1,102
U001193,INSURE_IT,187,45-54,verified,1,0,0,0,1,13,58,624.38,4,1,74,15,15,58,624.38,Churned,0,308
U001194,WALLET_GO,239,25-34,pending,1,1,1,0,3,44,58,3857.61,1,27,59,109,109,58,3857.61,Dormant,0,265
U001195,PAY_CORP,356,35-44,verified,1,1,1,0,3,31,29,1645.12,3,88,41,0,0,29,1645.12,Dormant,0,425
U001196,PAY_CORP,81,35-44,failed,0,0,0,0,0,9,34,786.05,4,4,10,118,118,34,786.05,Active,0,233
U001197,INVEST_X,78,25-34,verified,0,0,0,0,0,8,9,821.41,5,9,87,78,78,9,821.41,Churned,1,116
U001198,PAY_CORP,203,25-34,pending,1,0,0,0,1,36,12,1373.96,5,77,20,51,51,12,1373.96,Champion,0,656
U001199,WALLET_GO,649,25-34,verified,1,0,0,0,1,4,38,3983.31,2,44,13,109,109,38,3983.31,Active,0,692
U001200,INVEST_X,183,25-34,pending,0,0,1,0,1,5,52,9302.69,0,23,70,37,37,52,9302.69,Churned,0,487
U001201,INVEST_X,534,35-44,verified,1,0,0,0,1,35,31,2883.49,3,41,86,27,27,31,2883.49,Churned,0,388
U001202,WALLET_GO,323,25-34,verified,1,0,0,0,1,5,12,6529.93,4,110,34,116,116,12,6529.93,Dormant,0,261
U001203,WALLET_GO,554,35-44,verified,1,0,0,1,2,26,23,1138.01,2,0,83,29,29,23,1138.01,Churned,0,384
U001204,PAY_CORP,257,35-44,pending,1,1,0,1,3,40,35,522.89,4,32,9,55,55,35,522.89,Champion,0,265
U001205,PAY_CORP,633,35-44,verified,1,1,1,0,3,21,43,3519.54,1,118,83,106,106,43,3519.54,Churned,0,233
U001206,INVEST_X,285,55+,verified,1,0,0,0,1,43,5,7446.28,1,106,52,69,69,5,7446.28,Dormant,1,23
U001207,LEND_NOW,576,25-34,verified,1,0,0,0,1,17,14,1698.54,4,74,8,73,73,14,1698.54,Champion,0,608
U001208,PAY_CORP,603,35-44,verified,1,1,0,0,2,33,11,245.44,0,116,34,22,22,11,245.44,Dormant,0,673
U001209,LEND_NOW,327,18-24,pending,1,0,0,0,1,11,46,2264.4,2,29,30,86,86,46,2264.4,Dormant,0,693
U001210,WALLET_GO,490,35-44,verified,1,0,0,0,1,16,16,1292.8,1,20,29,45,45,16,1292.8,Champion,0,526
U001211,WALLET_GO,111,35-44,verified,0,0,1,0,1,26,38,742.95,2,45,69,58,58,38,742.95,Churned,0,181
U001212,INVEST_X,372,25-34,pending,1,1,0,0,2,16,7,4764.92,0,25,28,47,47,7,4764.92,Active,0,382
U001213,LEND_NOW,287,18-24,verified,1,0,0,0,1,3,6,11724.59,2,79,46,114,114,6,11724.59,Dormant,0,630
U001214,PAY_CORP,688,35-44,verified,1,0,0,0,1,16,6,432.62,5,51,86,16,16,6,432.62,Churned,0,697
U001215,INVEST_X,674,35-44,verified,1,1,1,0,3,31,25,3201.69,5,94,72,74,74,25,3201.69,Churned,0,279
U001216,LEND_NOW,570,35-44,verified,1,1,0,0,2,20,1,1362.58,2,9,38,16,16,1,1362.58,Dormant,0,473
U001217,INVEST_X,684,25-34,pending,1,0,0,0,1,21,31,5514.72,3,48,46,8,8,31,5514.72,Dormant,0,687
U001218,INVEST_X,703,35-44,failed,1,0,1,0,2,8,16,1554.11,0,36,44,19,19,16,1554.11,Dormant,0,221
U001219,PAY_CORP,559,35-44,failed,1,1,1,0,3,28,28,2967.96,1,66,16,7,7,28,2967.96,Champion,0,481
U001220,PAY_CORP,439,25-34,verified,1,1,0,0,2,21,36,385.97,3,50,52,78,78,36,385.97,Dormant,0,365
U001221,PAY_CORP,171,35-44,verified,1,1,0,0,2,1,28,3421.44,2,40,20,75,75,28,3421.44,At-Risk,1,98
U001222,WALLET_GO,592,35-44,verified,1,1,0,1,3,29,47,2258.31,1,100,80,110,110,47,2258.31,Churned,0,660
U001223,INVEST_X,164,45-54,verified,0,0,0,0,0,16,47,267.22,0,2,80,43,43,47,267.22,Churned,0,504
U001224,PAY_CORP,157,25-34,verified,1,1,0,0,2,4,36,2175.9,1,36,1,91,91,36,2175.9,Active,0,331
U001225,WALLET_GO,637,25-34,verified,1,0,1,0,2,17,32,5525.35,1,29,33,20,20,32,5525.35,Dormant,0,554
U001226,LEND_NOW,108,55+,failed,1,0,0,0,1,22,34,3799.79,1,35,20,38,38,34,3799.79,Champion,0,617
U001227,LEND_NOW,127,45-54,verified,1,1,0,0,2,26,13,336.91,2,62,41,38,38,13,336.91,Dormant,0,667
U001228,INSURE_IT,382,25-34,verified,1,0,0,0,1,25,29,32399.98,2,18,85,112,112,29,32399.98,Churned,1,22
U001229,PAY_CORP,433,55+,pending,1,0,0,0,1,40,35,740.59,0,34,72,116,116,35,740.59,Churned,0,322
U001230,PAY_CORP,61,18-24,verified,0,0,0,0,0,21,55,2970.64,0,86,54,99,99,55,2970.64,Dormant,0,244
U001231,INVEST_X,290,45-54,verified,0,1,0,0,1,32,17,1133.0,5,12,76,32,32,17,1133.0,Churned,1,159
U001232,PAY_CORP,185,25-34,verified,0,1,0,0,1,30,42,2399.51,3,37,47,71,71,42,2399.51,Dormant,1,97
U001233,INVEST_X,238,25-34,failed,1,0,0,0,1,36,11,534.48,3,107,30,98,98,11,534.48,Dormant,0,660
U001234,PAY_CORP,154,55+,verified,1,0,0,1,2,40,5,8218.59,1,52,51,94,94,5,8218.59,Dormant,0,589
U001235,PAY_CORP,497,18-24,verified,1,1,0,0,2,34,59,74.83,0,85,12,40,40,59,74.83,Champion,0,588
U001236,PAY_CORP,356,45-54,verified,1,0,0,0,1,44,15,2577.41,5,25,52,2,2,15,2577.41,Dormant,0,210
U001237,LEND_NOW,692,25-34,verified,1,1,0,0,2,8,37,13591.97,0,104,9,13,13,37,13591.97,Active,0,228
U001238,PAY_CORP,35,18-24,verified,1,1,0,0,2,33,15,1867.0,4,36,52,85,85,15,1867.0,Dormant,0,595
U001239,PAY_CORP,566,55+,verified,1,0,1,0,2,23,19,3872.1,5,46,80,31,31,19,3872.1,Churned,0,302
U001240,WALLET_GO,657,35-44,verified,1,0,1,0,2,13,46,9671.69,0,115,2,117,117,46,9671.69,Active,0,329
U001241,LEND_NOW,365,45-54,failed,1,1,0,1,3,33,16,4743.59,0,86,49,31,31,16,4743.59,Dormant,0,522
U001242,LEND_NOW,512,45-54,verified,1,0,1,1,3,43,3,3311.35,0,42,55,102,102,3,3311.35,Dormant,0,384
U001243,PAY_CORP,334,18-24,verified,0,0,0,0,0,24,24,1202.27,4,76,34,112,112,24,1202.27,Dormant,0,277
U001244,LEND_NOW,440,25-34,verified,1,0,1,0,2,34,46,1475.43,1,44,61,34,34,46,1475.43,Churned,0,607
U001245,PAY_CORP,656,25-34,verified,1,0,0,0,1,42,46,3938.39,4,41,36,16,16,46,3938.39,Dormant,0,327
U001246,INVEST_X,395,35-44,verified,0,0,0,0,0,1,35,1342.59,3,42,82,100,100,35,1342.59,Churned,1,49
U001247,PAY_CORP,428,18-24,verified,1,0,0,1,2,23,45,10698.9,5,40,64,33,33,45,10698.9,Churned,0,330
U001248,WALLET_GO,710,25-34,verified,0,0,1,0,1,44,48,510.37,5,14,44,14,14,48,510.37,Dormant,0,591
U001249,INSURE_IT,372,45-54,verified,1,0,0,0,1,24,33,275.91,5,70,23,62,62,33,275.91,Champion,0,294
U001250,PAY_CORP,149,18-24,verified,0,0,0,1,1,6,27,970.78,1,16,62,60,60,27,970.78,Churned,1,124
U001251,PAY_CORP,501,35-44,verified,1,0,1,0,2,5,49,4340.83,4,1,59,24,24,49,4340.83,Dormant,1,115
U001252,PAY_CORP,508,25-34,verified,1,1,1,0,3,13,41,821.6,2,119,85,9,9,41,821.6,Churned,0,543
U001253,INVEST_X,193,18-24,verified,1,0,0,0,1,3,31,9728.61,3,10,38,46,46,31,9728.61,Dormant,0,335
U001254,PAY_CORP,532,18-24,pending,1,0,1,0,2,7,6,6468.23,5,10,67,34,34,6,6468.23,Churned,0,709
U001255,WALLET_GO,73,18-24,verified,1,0,1,1,3,2,47,570.34,2,78,33,18,18,47,570.34,Dormant,0,640
U001256,WALLET_GO,250,35-44,pending,1,0,0,0,1,17,2,177.66,4,96,54,114,114,2,177.66,Dormant,0,231
U001257,WALLET_GO,620,18-24,verified,0,0,0,0,0,6,48,4912.53,0,93,49,70,70,48,4912.53,Dormant,1,116
U001258,INVEST_X,456,45-54,failed,1,0,0,0,1,7,33,672.9,4,109,6,34,34,33,672.9,Active,0,216
U001259,INSURE_IT,449,45-54,verified,1,0,1,0,2,30,33,723.09,3,7,61,40,40,33,723.09,Churned,0,387
U001260,PAY_CORP,458,18-24,verified,1,0,0,1,2,5,57,10151.45,4,107,85,44,44,57,10151.45,Churned,0,192
U001261,LEND_NOW,143,45-54,verified,1,1,0,0,2,8,10,927.33,2,56,45,69,69,10,927.33,Dormant,0,659
U001262,LEND_NOW,693,55+,verified,1,1,0,0,2,21,25,9449.9,5,46,85,36,36,25,9449.9,Churned,0,527
U001263,INSURE_IT,235,18-24,verified,1,1,0,0,2,4,44,3310.64,2,87,65,19,19,44,3310.64,Churned,1,88
U001264,INVEST_X,572,55+,verified,1,0,0,0,1,0,54,553.57,2,37,36,77,77,54,553.57,Dormant,0,617
U001265,WALLET_GO,713,25-34,failed,1,0,0,0,1,27,50,5275.71,3,48,30,99,99,50,5275.71,Dormant,0,535
U001266,PAY_CORP,196,35-44,pending,1,1,0,0,2,35,41,333.21,1,79,74,40,40,41,333.21,Churned,1,34
U001267,INSURE_IT,467,18-24,verified,1,1,0,1,3,38,31,4059.19,3,14,22,71,71,31,4059.19,Champion,0,690
U001268,LEND_NOW,59,45-54,pending,1,0,0,0,1,0,54,11820.89,3,41,46,58,58,54,11820.89,Dormant,0,438
U001269,LEND_NOW,468,45-54,verified,0,1,0,0,1,1,42,4512.59,4,77,47,13,13,42,4512.59,Dormant,1,152
U001270,INSURE_IT,334,55+,verified,1,0,0,1,2,3,33,7856.68,1,51,43,93,93,33,7856.68,Dormant,0,396
U001271,LEND_NOW,79,55+,verified,1,1,1,0,3,22,29,882.55,4,112,32,54,54,29,882.55,Dormant,0,713
U001272,LEND_NOW,493,18-24,verified,0,0,0,0,0,34,19,311.4,1,42,70,54,54,19,311.4,Churned,0,586
U001273,INVEST_X,698,35-44,pending,1,1,0,0,2,8,0,3712.28,5,108,81,112,112,0,3712.28,Churned,1,117
U001274,PAY_CORP,87,25-34,pending,1,0,0,0,1,39,43,3283.65,1,67,69,40,40,43,3283.65,Churned,0,438
U001275,LEND_NOW,646,18-24,pending,0,0,1,0,1,41,46,7389.2,5,104,56,47,47,46,7389.2,Dormant,0,709
U001276,PAY_CORP,612,18-24,verified,1,0,1,0,2,37,3,1834.13,0,83,39,39,39,3,1834.13,Dormant,0,556
U001277,PAY_CORP,407,55+,verified,1,0,0,0,1,18,27,583.35,2,115,39,97,97,27,583.35,Dormant,0,274
U001278,WALLET_GO,651,35-44,pending,1,0,0,1,2,13,19,1545.77,3,64,71,54,54,19,1545.77,Churned,0,423
U001279,INVEST_X,243,18-24,verified,1,1,0,0,2,29,57,409.48,3,97,76,37,37,57,409.48,Churned,0,673
U001280,LEND_NOW,526,55+,pending,1,0,0,0,1,41,49,454.89,1,70,14,26,26,49,454.89,Champion,0,602
U001281,LEND_NOW,511,45-54,verified,1,1,0,0,2,19,1,7065.53,0,31,85,13,13,1,7065.53,Churned,0,555
U001282,LEND_NOW,430,25-34,pending,1,0,1,1,3,21,24,3720.43,5,37,57,66,66,24,3720.43,Dormant,0,202
U001283,INVEST_X,605,25-34,verified,1,0,1,0,2,36,52,1261.27,1,101,40,100,100,52,1261.27,Dormant,0,678
U001284,INSURE_IT,634,35-44,verified,1,0,0,0,1,39,39,576.11,1,54,25,102,102,39,576.11,Champion,0,459
U001285,INSURE_IT,572,35-44,verified,1,1,0,1,3,22,8,1235.68,3,94,57,4,4,8,1235.68,Dormant,0,588
U001286,LEND_NOW,435,25-34,verified,1,1,0,1,3,43,25,1687.78,1,62,54,67,67,25,1687.78,Dormant,0,229
U001287,LEND_NOW,704,35-44,verified,1,0,1,1,3,42,4,8882.39,2,86,31,112,112,4,8882.39,Dormant,0,343
U001288,LEND_NOW,413,18-24,pending,1,0,0,1,2,27,14,4306.38,4,110,39,26,26,14,4306.38,Dormant,0,316
U001289,INVEST_X,469,35-44,verified,1,0,0,0,1,16,24,1159.91,2,103,43,107,107,24,1159.91,Dormant,0,268
U001290,LEND_NOW,160,25-34,verified,1,0,1,0,2,40,52,1802.98,5,93,27,94,94,52,1802.98,Champion,0,299
U001291,INVEST_X,251,25-34,verified,1,1,0,0,2,32,10,3651.36,3,0,49,96,96,10,3651.36,Dormant,0,716
U001292,INVEST_X,654,25-34,verified,0,0,1,0,1,15,31,3095.98,4,108,78,46,46,31,3095.98,Churned,0,561
U001293,LEND_NOW,373,35-44,verified,1,1,1,0,3,3,39,3620.24,4,61,25,16,16,39,3620.24,Active,0,577
U001294,LEND_NOW,382,25-34,pending,1,0,0,1,2,27,46,3413.87,4,107,12,1,1,46,3413.87,Champion,0,600
U001295,LEND_NOW,593,25-34,verified,0,0,0,0,0,7,36,12145.57,0,94,72,97,97,36,12145.57,Churned,0,643
U001296,PAY_CORP,254,18-24,pending,1,0,0,1,2,14,7,5392.76,2,8,88,115,115,7,5392.76,Churned,0,372
U001297,PAY_CORP,213,55+,verified,1,0,0,0,1,23,50,5629.05,3,37,15,110,110,50,5629.05,Champion,0,505
U001298,WALLET_GO,36,25-34,verified,1,1,0,1,3,37,56,1506.55,4,38,78,17,17,56,1506.55,Churned,0,628
U001299,LEND_NOW,189,25-34,verified,1,1,0,0,2,11,51,598.54,3,21,75,6,6,51,598.54,Churned,1,143
U001300,PAY_CORP,383,25-34,verified,1,1,0,0,2,36,11,4032.35,5,18,81,53,53,11,4032.35,Churned,0,503
U001301,INVEST_X,530,35-44,verified,1,0,0,0,1,2,17,8528.26,2,16,12,103,103,17,8528.26,At-Risk,0,658
U001302,WALLET_GO,257,25-34,verified,1,1,1,0,3,30,3,1339.58,4,68,87,83,83,3,1339.58,Churned,0,544
U001303,PAY_CORP,336,25-34,verified,1,0,1,0,2,11,46,109.42,4,71,75,105,105,46,109.42,Churned,0,557
U001304,WALLET_GO,182,45-54,verified,1,0,0,0,1,29,12,12789.35,0,54,30,12,12,12,12789.35,Dormant,0,719
U001305,INSURE_IT,593,45-54,verified,1,0,0,0,1,12,56,3861.46,5,61,79,11,11,56,3861.46,Churned,0,651
U001306,INVEST_X,392,35-44,verified,1,1,0,1,3,20,37,3313.77,4,78,54,15,15,37,3313.77,Dormant,0,557
U001307,INVEST_X,129,25-34,pending,0,0,1,0,1,28,19,357.17,3,45,29,74,74,19,357.17,Champion,0,342
U001308,PAY_CORP,450,55+,verified,1,0,0,0,1,3,27,1593.33,2,79,15,110,110,27,1593.33,Active,0,689
U001309,INSURE_IT,261,55+,verified,1,1,1,0,3,7,21,1681.61,4,109,74,98,98,21,1681.61,Churned,0,416
U001310,LEND_NOW,626,35-44,verified,1,0,1,0,2,39,5,6180.4,5,59,5,36,36,5,6180.4,Active,0,703
U001311,INSURE_IT,214,45-54,verified,1,0,0,0,1,41,9,3760.0,1,87,19,1,1,9,3760.0,Active,0,645
U001312,INVEST_X,626,45-54,verified,0,1,0,0,1,23,32,1995.86,5,31,41,75,75,32,1995.86,Dormant,0,258
U001313,PAY_CORP,511,55+,verified,1,0,0,0,1,12,59,328.07,5,64,40,36,36,59,328.07,Dormant,0,647
U001314,PAY_CORP,123,18-24,verified,1,1,0,0,2,12,10,32.3,1,53,22,104,104,10,32.3,Active,0,510
U001315,INVEST_X,553,55+,pending,1,0,0,1,2,43,57,2897.2,0,93,53,118,118,57,2897.2,Dormant,0,605
U001316,INVEST_X,527,35-44,pending,0,0,0,0,0,33,9,645.74,2,101,84,31,31,9,645.74,Churned,0,594
U001317,PAY_CORP,344,35-44,verified,1,0,0,0,1,19,42,1217.75,4,46,89,26,26,42,1217.75,Churned,0,393
U001318,WALLET_GO,140,25-34,verified,1,0,0,0,1,20,55,4089.76,4,5,29,110,110,55,4089.76,Champion,0,264
U001319,WALLET_GO,359,25-34,verified,1,0,0,0,1,32,1,407.67,5,57,35,19,19,1,407.67,Dormant,1,51
U001320,LEND_NOW,449,45-54,failed,1,0,1,0,2,19,17,2532.25,3,46,44,19,19,17,2532.25,Dormant,0,490
U001321,LEND_NOW,121,35-44,verified,0,0,0,0,0,30,30,316.68,4,104,15,118,118,30,316.68,Champion,0,437
U001322,PAY_CORP,265,25-34,verified,1,0,1,0,2,34,32,1473.07,5,45,60,86,86,32,1473.07,Churned,0,649
U001323,WALLET_GO,514,35-44,verified,1,0,1,1,3,12,52,2786.75,1,100,84,29,29,52,2786.75,Churned,0,225
U001324,LEND_NOW,411,18-24,pending,1,0,0,0,1,33,19,1789.02,3,101,85,27,27,19,1789.02,Churned,1,37
U001325,WALLET_GO,714,25-34,verified,1,1,0,0,2,19,5,1658.35,3,78,29,79,79,5,1658.35,Active,0,381
U001326,LEND_NOW,179,35-44,verified,1,1,0,1,3,44,39,133.93,4,88,29,84,84,39,133.93,Champion,0,363
U001327,INVEST_X,566,35-44,verified,1,0,0,1,2,10,25,7285.02,5,51,72,92,92,25,7285.02,Churned,0,545
U001328,PAY_CORP,323,18-24,verified,1,0,0,0,1,17,12,6195.0,0,36,29,44,44,12,6195.0,Champion,0,684
U001329,PAY_CORP,183,18-24,verified,1,0,0,0,1,39,5,1846.44,0,91,86,0,0,5,1846.44,Churned,1,12
U001330,WALLET_GO,686,25-34,failed,1,0,1,0,2,25,19,4696.23,1,65,54,9,9,19,4696.23,Dormant,0,596
U001331,LEND_NOW,459,35-44,pending,0,0,1,0,1,39,53,590.07,1,89,77,63,63,53,590.07,Churned,0,458
U001332,INVEST_X,399,55+,verified,1,0,0,0,1,5,2,5672.75,0,61,4,2,2,2,5672.75,Active,0,506
U001333,INSURE_IT,233,45-54,failed,1,0,0,0,1,16,38,628.77,1,46,20,6,6,38,628.77,Champion,0,656
U001334,INSURE_IT,638,45-54,pending,1,0,0,0,1,41,15,7932.19,5,80,54,43,43,15,7932.19,Dormant,0,339
U001335,WALLET_GO,50,25-34,verified,1,0,0,0,1,18,37,2202.01,3,40,2,106,106,37,2202.01,Champion,0,465
U001336,PAY_CORP,109,18-24,pending,1,0,0,0,1,13,52,104.6,2,47,51,75,75,52,104.6,Dormant,1,152
U001337,INVEST_X,154,45-54,verified,0,1,0,1,2,13,19,4948.75,0,98,82,23,23,19,4948.75,Churned,0,614
U001338,WALLET_GO,480,35-44,verified,1,0,1,1,3,40,24,3789.69,3,88,37,108,108,24,3789.69,Dormant,0,189
U001339,LEND_NOW,100,18-24,verified,1,0,1,0,2,13,24,9647.37,1,101,83,96,96,24,9647.37,Churned,0,675
U001340,PAY_CORP,580,35-44,pending,1,0,1,0,2,5,42,5302.14,4,110,80,101,101,42,5302.14,Churned,1,102
U001341,WALLET_GO,165,35-44,pending,1,0,1,1,3,3,45,1468.48,5,18,23,1,1,45,1468.48,Active,0,280
U001342,LEND_NOW,496,25-34,verified,1,1,1,0,3,43,23,1262.58,1,106,79,35,35,23,1262.58,Churned,0,221
U001343,INVEST_X,578,18-24,verified,1,1,1,0,3,28,5,5106.26,3,97,58,46,46,5,5106.26,Dormant,0,259
U001344,INSURE_IT,636,35-44,verified,1,0,0,1,2,42,32,1102.17,5,81,24,30,30,32,1102.17,Champion,0,654
U001345,INVEST_X,232,18-24,pending,1,1,0,0,2,34,41,14206.91,3,57,5,105,105,41,14206.91,Champion,0,644
U001346,LEND_NOW,81,25-34,verified,1,1,1,1,4,21,27,10818.2,1,119,13,74,74,27,10818.2,Champion,0,301
U001347,LEND_NOW,552,45-54,verified,1,0,1,0,2,15,29,1158.44,0,52,52,112,112,29,1158.44,Dormant,1,88
U001348,LEND_NOW,339,55+,verified,0,1,1,0,2,10,40,9269.82,1,56,48,21,21,40,9269.82,Dormant,0,270
U001349,PAY_CORP,684,25-34,verified,1,0,0,1,2,22,25,4002.69,0,39,64,101,101,25,4002.69,Churned,0,236
U001350,WALLET_GO,159,18-24,verified,1,1,0,0,2,2,43,7665.16,2,71,10,92,92,43,7665.16,At-Risk,0,407
U001351,WALLET_GO,426,25-34,verified,1,0,0,0,1,0,38,12718.08,0,44,24,106,106,38,12718.08,At-Risk,0,185
U001352,PAY_CORP,112,25-34,verified,1,1,0,0,2,37,6,3083.23,0,102,89,11,11,6,3083.23,Churned,1,132
U001353,LEND_NOW,364,45-54,pending,1,1,1,1,4,28,1,2304.79,1,95,17,44,44,1,2304.79,Active,0,535
U001354,WALLET_GO,30,35-44,verified,1,0,0,0,1,32,58,2203.65,0,13,74,71,71,58,2203.65,Onboarding,0,675
U001355,PAY_CORP,547,25-34,verified,1,1,1,1,4,14,31,1651.87,1,77,34,84,84,31,1651.87,Dormant,0,567
U001356,INVEST_X,447,45-54,pending,1,1,0,0,2,25,46,4890.19,4,94,66,75,75,46,4890.19,Churned,0,697
U001357,LEND_NOW,96,25-34,verified,1,1,0,0,2,6,34,19312.89,2,46,86,30,30,34,19312.89,Churned,0,196
U001358,INVEST_X,374,35-44,verified,1,1,0,0,2,22,15,459.44,1,2,72,13,13,15,459.44,Churned,0,204
U001359,PAY_CORP,325,55+,pending,1,0,0,0,1,0,6,989.09,1,80,6,108,108,6,989.09,At-Risk,0,659
U001360,INVEST_X,494,25-34,verified,1,0,0,0,1,24,50,14811.14,2,108,5,33,33,50,14811.14,Champion,0,481
U001361,LEND_NOW,374,25-34,verified,0,0,0,0,0,19,7,660.02,0,56,24,6,6,7,660.02,Active,0,587
U001362,INVEST_X,346,45-54,verified,0,0,0,0,0,16,24,926.67,4,45,51,24,24,24,926.67,Dormant,0,573
U001363,PAY_CORP,603,25-34,verified,1,0,1,0,2,30,23,5523.46,4,57,0,76,76,23,5523.46,Champion,0,553
U001364,LEND_NOW,388,25-34,verified,0,1,0,0,1,27,10,2912.77,4,75,43,90,90,10,2912.77,Dormant,0,317
U001365,INVEST_X,591,18-24,verified,1,0,1,0,2,10,55,121.09,4,113,44,40,40,55,121.09,Dormant,0,635
U001366,PAY_CORP,640,25-34,verified,1,0,0,1,2,0,31,1846.59,5,99,79,76,76,31,1846.59,Churned,0,686
U001367,PAY_CORP,615,35-44,verified,1,1,0,1,3,7,36,4646.76,2,61,85,40,40,36,4646.76,Churned,0,692
U001368,PAY_CORP,689,25-34,verified,0,1,0,0,1,39,22,1809.96,4,4,27,5,5,22,1809.96,Champion,0,339
U001369,LEND_NOW,511,25-34,verified,1,1,0,0,2,27,33,1389.2,5,86,82,84,84,33,1389.2,Churned,0,701
U001370,PAY_CORP,417,25-34,verified,1,0,0,1,2,30,53,7939.98,3,116,30,2,2,53,7939.98,Dormant,0,556
U001371,INSURE_IT,396,35-44,verified,1,0,0,0,1,26,58,1190.15,5,77,56,21,21,58,1190.15,Dormant,0,605
U001372,LEND_NOW,171,45-54,verified,1,1,0,0,2,36,17,4226.1,5,39,34,77,77,17,4226.1,Dormant,0,269
U001373,WALLET_GO,601,35-44,pending,1,1,0,0,2,13,32,3909.63,2,79,0,45,45,32,3909.63,Active,0,294
U001374,INSURE_IT,508,35-44,pending,1,1,1,0,3,19,21,402.89,0,34,80,98,98,21,402.89,Churned,0,197
U001375,PAY_CORP,632,45-54,verified,1,0,0,1,2,38,1,3514.73,4,73,6,6,6,1,3514.73,Active,0,680
U001376,INVEST_X,514,18-24,verified,1,0,0,1,2,5,40,8567.86,4,85,4,64,64,40,8567.86,Active,0,368
U001377,WALLET_GO,361,25-34,verified,0,1,0,0,1,26,50,13072.91,5,35,27,116,116,50,13072.91,Champion,0,383
U001378,INVEST_X,233,18-24,verified,1,1,0,1,3,37,27,3872.96,2,5,55,33,33,27,3872.96,Dormant,0,200
U001379,LEND_NOW,710,25-34,failed,0,1,0,0,1,36,57,206.91,4,112,71,71,71,57,206.91,Churned,0,424
U001380,LEND_NOW,536,55+,verified,1,0,0,0,1,16,45,614.66,0,86,12,108,108,45,614.66,Champion,0,364
U001381,PAY_CORP,633,25-34,verified,1,0,0,0,1,41,58,3450.91,1,31,43,17,17,58,3450.91,Dormant,1,63
U001382,INVEST_X,433,45-54,verified,1,1,0,0,2,11,1,3876.34,5,82,85,57,57,1,3876.34,Churned,1,4
U001383,INSURE_IT,382,18-24,failed,1,0,0,1,2,30,12,3197.95,3,81,57,110,110,12,3197.95,Dormant,0,559
U001384,INSURE_IT,53,25-34,verified,1,0,0,1,2,9,16,7077.56,0,1,19,94,94,16,7077.56,Active,0,226
U001385,PAY_CORP,77,25-34,pending,1,1,0,1,3,13,32,9846.72,2,66,76,50,50,32,9846.72,Churned,1,158
